TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 01:00:00,0.425465090094022,0.5256110977059583,0.281046468651897,0.5111665799446449,0.3061080842436425
2012-01-01 02:00:00,0.363850865970577,0.5704655118516262,0.3175540709976782,0.5486962433357495,0.3398452416904519
2012-01-01 03:00:00,,0.5859792607897577,0.3589808245960934,0.5634583569215554,0.37787518766889
2012-01-01 04:00:00,0.235437947734437,0.5872571643266709,0.4064076191842679,0.5618082112941392,0.4213893128287042
2012-01-01 05:00:00,0.120903568753952,0.5687275630414235,0.4161797447668547,0.5468231050559795,0.4292562733095745
2012-01-01 06:00:00,0.0719525757499814,0.5477443869653023,0.4499740932827076,0.5401333254853727,0.4515333873635775
2012-01-01 07:00:00,0.0906874682500013,0.5087938871601756,0.4778566367057089,0.5132404116115329,0.4762121936797694
2012-01-01 08:00:00,0.0735108910494236,0.4553519612464481,0.4978861853038776,0.462621079527274,0.4900739293347643
2012-01-01 09:00:00,0.0357003643398786,0.4045936327602395,0.4942685135306401,0.4184239358307976,0.4925701764104251
2012-01-01 10:00:00,0.105737231343134,0.359483637907189,0.5408129491497325,0.358126722634394,0.5367083633391544
2012-01-01 11:00:00,0.149791369308794,0.3378359519918726,0.6123060846196274,0.2977403123770489,0.592646990989189
2012-01-01 12:00:00,0.138717969087839,0.3085208448550743,0.610850192320642,0.2634663417103062,0.5719205758761269
2012-01-01 13:00:00,0.125443028994619,0.2927515152095605,0.5595410182685048,0.2877279422863738,0.4868779766394107
2012-01-01 14:00:00,0.0944995355365183,0.290297940418686,0.5001803186234917,0.3488948268269563,0.4159240446100224
2012-01-01 15:00:00,0.151380741535075,0.2936460476853997,0.4449887651073924,0.3783744554680976,0.3836430312906821
2012-01-01 16:00:00,0.183847897807544,0.3028980692926546,0.4136209037565161,0.3597768682618104,0.3450646673941062
2012-01-01 17:00:00,0.239834267577415,0.335919096686502,0.3840618782922581,0.3748511715609112,0.3105332495141323
2012-01-01 18:00:00,0.392613081706386,0.3841471761696218,0.3717529706735595,0.4169967828557348,0.2799353118745934
2012-01-01 19:00:00,0.426553470253212,0.4089385047857458,0.370650021962207,0.4474352799019963,0.2697044810569232
2012-01-01 20:00:00,0.511805305627699,0.414407931923736,0.3757677039828841,0.4567117742399045,0.2721439952445007
2012-01-01 21:00:00,0.572864076319804,0.4194173137884374,0.3538190246269617,0.4502003887911803,0.2843793881077773
2012-01-01 22:00:00,0.549258880007523,0.4404004898645589,0.304605453126395,0.4484387468375874,0.2970119111876365
2012-01-01 23:00:00,,0.4683865773229671,0.2700831584610491,0.4646503126636911,0.2830556207191691
2012-01-02 00:00:00,0.74586948094437,0.5006153045239283,0.2440315098988936,0.491543226537531,0.2638231716589645
2012-01-02 01:00:00,0.849110786759871,0.5454677391541078,0.2061584285866634,0.5347535224771961,0.2280111353112889
2012-01-02 02:00:00,0.835695879164558,0.5729197945142992,0.2184466802441019,0.5589368611524596,0.2423472229376982
2012-01-02 03:00:00,0.727546000337838,0.5874532355873415,0.2343491235654933,0.5724876939629023,0.2578219841906845
2012-01-02 04:00:00,0.609815778197898,0.5886233999249456,0.2518067645119796,0.5745080741560253,0.2731100776360349
2012-01-02 05:00:00,0.600802121509713,0.5766877236813843,0.2658473515216375,0.566406145502794,0.2840861447250046
2012-01-02 06:00:00,0.566121277077395,0.5317066065438837,0.2767337348973007,0.5292638025585079,0.2844408135595122
2012-01-02 07:00:00,0.450437744091165,0.5117436029443585,0.310816657497969,0.5231414383369221,0.283488807740571
2012-01-02 08:00:00,0.44966129121228,0.454124710960734,0.370264634322013,0.4862848057229769,0.2964435535904772
2012-01-02 09:00:00,0.391284325785758,0.4182474723697932,0.3784568020936389,0.4444078344473314,0.2842728125326401
2012-01-02 10:00:00,0.340081384875509,0.3919187747737016,0.3718636403309133,0.4063879526312846,0.2678087118991857
2012-01-02 11:00:00,0.466940040242202,0.4356595177133417,0.3972725029380951,0.4552648270002766,0.3010729152198387
2012-01-02 12:00:00,0.495310204644214,0.5112287306358126,0.5385545407107865,0.5398350847811124,0.5241036117827792
2012-01-02 13:00:00,0.37249542114121,0.4196516695749181,0.6458193684585182,0.4227550729836568,0.7226808255454645
2012-01-02 14:00:00,0.453770432270561,0.3841020769985064,0.645184146893339,0.3602661421620064,0.7252008409485443
2012-01-02 15:00:00,0.199462105928326,0.3850850150420939,0.6444175001767429,0.3670415585672278,0.723875499514332
2012-01-02 16:00:00,0.0182168048768704,0.3510800393913196,0.6242218352424139,0.3167361325465325,0.6949606561115872
2012-01-02 17:00:00,0.0,0.3352828208336648,0.6095460266675764,0.2779407512624186,0.6389229802593984
2012-01-02 18:00:00,0.0,0.351173652538328,0.6169496435307031,0.2919609653298497,0.6115388128792651
2012-01-02 19:00:00,,0.3570478775131003,0.6187676914586311,0.2993486181572296,0.6013467505823646
2012-01-02 20:00:00,0.157291268072314,0.3626178597600957,0.5953740145065014,0.3088382827006871,0.5782372759970852
2012-01-02 21:00:00,0.0352894043668266,0.3643731062665019,0.6112545536359903,0.339409288047138,0.5773786040819618
2012-01-02 22:00:00,0.016697650013896,0.3237450004648887,0.568935654879891,0.3151851336103974,0.5528317873778885
2012-01-02 23:00:00,0.0445335184231408,0.3039224165858759,0.4669497373807201,0.3097362294531863,0.4694659444878574
2012-01-03 00:00:00,0.0069656063717123,0.3963888025433492,0.3950820837478205,0.3889596224805043,0.4091162422792879
2012-01-03 01:00:00,0.0133082467196153,0.4438708812751896,0.6595595897404132,0.4301115198016513,0.6435975841729938
2012-01-03 02:00:00,,0.573651186194231,0.5847145466801985,0.5478485575388701,0.575402454153859
2012-01-03 03:00:00,0.0,0.4266414270014548,0.4722994258933667,0.4238124493326262,0.4788276291658892
2012-01-03 04:00:00,0.0414799041684524,0.4837447611658332,0.4093496823671379,0.4732786791923229,0.4253274251514365
2012-01-03 05:00:00,0.0307508452663181,0.6677866590898178,0.4533895317868582,0.645558256520159,0.462665116517419
2012-01-03 06:00:00,0.0060730184922224,0.6840763249486218,0.4676911323716126,0.6632512338669794,0.4745011075017349
2012-01-03 07:00:00,0.0087561835702048,0.6512956099992435,0.4838088092210976,0.6518202736334837,0.4848313927086582
2012-01-03 08:00:00,0.0211574385716295,0.5990478493120087,0.4683040581109591,0.636572817762873,0.4623411038817774
2012-01-03 09:00:00,0.0145073662914565,0.5391922776467611,0.4712097801345283,0.6199543877313569,0.4501429811282151
2012-01-03 10:00:00,,0.5280490721554365,0.4747057269441349,0.6116359093766737,0.4532687500838154
2012-01-03 11:00:00,0.0224695382532801,0.5235738892271936,0.4507789221563074,0.6139887974636332,0.4226019070986875
2012-01-03 12:00:00,,0.5217390642266142,0.4661247665932823,0.6123399231349769,0.4425953926744481
2012-01-03 13:00:00,0.0,0.5355450035602436,0.4827191634622592,0.5950174793451577,0.4832494486640556
2012-01-03 14:00:00,0.0,0.5454799096609422,0.517587827745089,0.5966478269959643,0.5244562320909335
2012-01-03 15:00:00,0.0133415555966109,0.5591068416774418,0.6168363956126229,0.6496526523250251,0.6705096924980407
2012-01-03 16:00:00,0.372701581934174,0.5799835700376946,0.7478662981129444,0.5990562951164737,0.7752229525106529
2012-01-03 17:00:00,0.897476622016144,0.5990926011412913,0.7656638455073052,0.6094497613903651,0.7816460265230756
2012-01-03 18:00:00,0.922948483804857,0.5846377602830667,0.7786033888935115,0.5889407290103336,0.7931770644385525
2012-01-03 19:00:00,0.92127447642285,0.5748594855848564,0.7936995228440855,0.5771207085419865,0.8084247178805057
2012-01-03 20:00:00,0.924793970236959,0.5638729114960203,0.8425292734120329,0.5593721511616158,0.8468869236878318
2012-01-03 21:00:00,0.931658286114206,0.5352317407552664,0.8648443105149117,0.5264872979777349,0.8581320681012721
2012-01-03 22:00:00,0.942237918243298,0.5218285678851794,0.8791005091930482,0.5079791468055113,0.8613721944576872
2012-01-03 23:00:00,0.952883246730825,0.4945747038521804,0.88009935113865,0.4792257427821966,0.8556162052833499
2012-01-04 00:00:00,0.947152760975426,0.4717288950035012,0.8682948554179,0.4572716295298593,0.8401017179061631
2012-01-04 01:00:00,0.924428015057926,0.4927526152416712,0.8661357536339158,0.4766288011134518,0.8363767834739195
2012-01-04 02:00:00,0.855308501534324,0.4727096368553725,0.8590035286525723,0.4563366290679409,0.8272801158381111
2012-01-04 03:00:00,0.820547538900073,0.4588533350345555,0.8557524437670833,0.4430878559723467,0.8234845365681582
