TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 01:00:00,0.594360845911834,0.4793722360487912,0.292466033025705,0.4777877869181589,0.3264632247549586
2012-01-01 02:00:00,0.569678986808994,0.508584899752365,0.3145571506820923,0.4994768339068584,0.3487173306113406
2012-01-01 03:00:00,0.330538724477125,0.511380014907745,0.3593670896129679,0.5002763356389561,0.390504203554861
2012-01-01 04:00:00,0.211308353638271,0.5029204628445593,0.4020306871400148,0.4925888189841714,0.428083743532774
2012-01-01 05:00:00,0.172139682435007,0.4882522921619016,0.4385184910051022,0.4804527926918175,0.4590389720329224
2012-01-01 06:00:00,0.151354466254734,0.4672518251980285,0.4647200549348599,0.4631712552518614,0.481131945988494
2012-01-01 07:00:00,0.160093085346442,0.4556261249942354,0.4865276935379112,0.4543152360655492,0.4997158252153038
2012-01-01 08:00:00,0.0860458473545632,0.4543398773121131,0.5024227690285292,0.4549712374867575,0.5135731686850059
2012-01-01 09:00:00,0.0595432167374717,0.4550324722178712,0.5285433389430478,0.4451517162130457,0.5316557486648498
2012-01-01 10:00:00,0.0144342037166989,0.3766950412701842,0.5525580644613571,0.38641908897049,0.5454951885900173
2012-01-01 11:00:00,0.0,0.2680565831955895,0.560373986931903,0.3150379343252616,0.5456563204908278
2012-01-01 12:00:00,0.0092029736936225,0.239412836736031,0.552153094385163,0.2060186981382067,0.5614114396811867
2012-01-01 13:00:00,0.0991225413776467,0.1687186852840296,0.4812428340435784,0.1338585418052933,0.4247178771602881
2012-01-01 14:00:00,0.369193814293507,0.2035215792983634,0.3372759719565806,0.209811206354567,0.2618851396190214
2012-01-01 15:00:00,0.665697186108861,0.2154441058903383,0.3044531472810499,0.2226442341569545,0.2329709151958058
2012-01-01 16:00:00,0.66062823840784,0.2127231973320039,0.2855410447227862,0.2194667272729769,0.2187913079244827
2012-01-01 17:00:00,0.6589922415799,0.2325858298078465,0.2918585779114139,0.2374862663117923,0.2250933556006261
2012-01-01 18:00:00,0.659692559496649,0.2583107834502821,0.3020638238315046,0.2659608280011152,0.2310552359306145
2012-01-01 19:00:00,,0.2841346792221123,0.3128157793544579,0.2964853941317141,0.237321476517689
2012-01-01 20:00:00,0.659621528713585,0.3218316305212201,0.3277591751660195,0.3424259936607082,0.2493347549003378
2012-01-01 21:00:00,0.661434186111734,0.3472597577754739,0.3195990281307085,0.3778295703615437,0.2679365376716821
2012-01-01 22:00:00,,0.4158513889778534,0.2961512607190712,0.4303096840582079,0.2902801612507364
2012-01-01 23:00:00,0.659713623501123,0.5381438609088178,0.2700914363159813,0.5310059022136824,0.2939861949693776
2012-01-02 00:00:00,,0.5823709927479288,0.2493367199110346,0.5683569831337305,0.2786428573033124
2012-01-02 01:00:00,0.663238109864236,0.6009405217641609,0.2184566200174955,0.5838862948364109,0.2500607448040176
2012-01-02 02:00:00,0.675627564927599,0.632945107451999,0.2192005577463832,0.6134728123669674,0.2538603044782175
2012-01-02 03:00:00,0.660623867282729,0.6350968665746771,0.2626304359733512,0.6167185114999959,0.2997201061272828
2012-01-02 04:00:00,0.665020341478144,0.7078942752092926,0.4602162754809511,0.6665671970286504,0.4728386483061821
2012-01-02 05:00:00,0.660413356306636,0.7199441262962916,0.7815370550851997,0.6863978558934556,0.7732336033854929
2012-01-02 06:00:00,0.38284604265781,0.7095250821233221,0.8166830861688759,0.6814824040272505,0.8093559288462594
2012-01-02 07:00:00,0.430014802109615,0.6833868713067865,0.8719958616329451,0.6630588401623128,0.8653773435774877
2012-01-02 08:00:00,0.665878088735526,0.6227752143353396,0.8751726767995474,0.615724164366756,0.8780130885405255
2012-01-02 09:00:00,0.660615305728622,0.5284828645699684,0.8075547691711704,0.53634524510754,0.8287601917405458
2012-01-02 10:00:00,0.661898041648183,0.4755495901520796,0.7576305156352621,0.4911305924451173,0.7993710394698734
2012-01-02 11:00:00,0.657480701353564,0.4251304763933199,0.7207955448427597,0.4434769751162566,0.7754249773371245
2012-01-02 12:00:00,0.650915555386982,0.331789430661133,0.688585051824425,0.3518657099915221,0.7429078154742033
2012-01-02 13:00:00,0.661872985119985,0.2452660638334325,0.6572592415107138,0.2601418772667981,0.7008475734993381
2012-01-02 14:00:00,0.662230307388704,0.2179726981194589,0.6132261705305931,0.2203117081372035,0.658239488036565
2012-01-02 15:00:00,0.661521883960429,0.2139636311224683,0.5756070491589925,0.1983797874059287,0.6189361358718171
2012-01-02 16:00:00,0.662569611673203,0.2437938075915998,0.5618542543871197,0.2204055144705278,0.5953258487800439
2012-01-02 17:00:00,0.665052255854206,0.3154360613287768,0.549327951546656,0.2787905763317143,0.5768405491557964
2012-01-02 18:00:00,0.591885593062467,0.3244054993559419,0.5710026778099301,0.3266693288605539,0.5643638555279581
2012-01-02 19:00:00,0.660413519793598,0.3693659399719066,0.578240990847758,0.3818462141220415,0.5654948872449294
2012-01-02 20:00:00,0.661781948695416,0.3726502038959947,0.5415065521807807,0.4202317657184385,0.5397462433132576
2012-01-02 21:00:00,0.660683402350932,0.345583339142303,0.5391339940183816,0.3884314187214234,0.5526824185761153
2012-01-02 22:00:00,0.596282265163153,0.2778369019219754,0.5535503008187224,0.3018669343295485,0.5714151313884502
2012-01-02 23:00:00,0.498149895482784,0.3348471936249391,0.6075963715011714,0.3592764103241601,0.6059999606089592
