TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 01:00:00,0.378229363579079,0.4023889230837956,0.3322899304307397,0.4132994486881934,0.4033214947616559
2012-01-01 02:00:00,0.0630119722747321,0.3928709400817428,0.3853950078999762,0.4036431611905923,0.4482450978700255
2012-01-01 03:00:00,0.0367044738500316,0.3743717800603995,0.4203386086589539,0.387604844599749,0.4763247424205063
2012-01-01 04:00:00,0.0343415248897291,0.3578753192824382,0.4327527826128013,0.373749366945145,0.4857994691093188
2012-01-01 05:00:00,0.0335538752362949,0.3422666530144297,0.4401782977740846,0.3608928155833964,0.4913694599506205
2012-01-01 06:00:00,0.0094517958412098,0.3188330072284645,0.4430749383633153,0.3412657637922952,0.4930347149444118
2012-01-01 07:00:00,,0.2929424417521649,0.4376954629833147,0.3185679385824165,0.4878666822050594
2012-01-01 08:00:00,0.0086641461877756,0.2653175800238643,0.4091658521004913,0.2905610051123625,0.4610120528224254
2012-01-01 09:00:00,0.0080340264650283,0.2504728299620946,0.3908894293351049,0.2474776840742151,0.4111118255946797
2012-01-01 10:00:00,0.0148078134845621,0.2586487980072415,0.3866364252953609,0.2308289125266267,0.3631065437046963
2012-01-01 11:00:00,0.0915248897290486,0.2724405824874397,0.3733026829004879,0.2492905503093968,0.3354479981181628
2012-01-01 12:00:00,0.0860113421550095,0.2833625195982551,0.3499916229204853,0.2705454819851511,0.3049183232319891
2012-01-01 13:00:00,0.0927851291745431,0.28910221433702,0.3080593020097115,0.2831060551860536,0.2681104456106024
2012-01-01 14:00:00,0.628859483301828,0.2926533923768313,0.2805182272009912,0.288877629322551,0.2463090037953349
2012-01-01 15:00:00,0.923282923755514,0.3015106910924077,0.2743801078571443,0.2995513417480602,0.239628842958172
2012-01-01 16:00:00,0.918714555765595,0.3019236187714557,0.2842884578091964,0.2996438349233248,0.2453328198334572
2012-01-01 17:00:00,0.91304347826087,0.2993428207774064,0.2985877470671466,0.2967395492200234,0.254750123936277
2012-01-01 18:00:00,,0.2931489055916889,0.3155537848040713,0.2932248085599769,0.2693163199164511
2012-01-01 19:00:00,0.84593572778828,0.2863149525034471,0.3261748002979186,0.2849189214212356,0.2815281898709206
2012-01-01 20:00:00,0.926118462507877,0.2996938093045972,0.3125881765817636,0.3037135346349575,0.2686846714705306
2012-01-01 21:00:00,0.922495274102079,0.3228177593312762,0.2800354537694523,0.3411362733469251,0.2704073490503147
2012-01-01 22:00:00,0.880592312539382,0.3539937990993885,0.2512299723543215,0.3744893123472601,0.2861985601983353
2012-01-01 23:00:00,,0.3945432971818866,0.2118724430784199,0.4095442257724597,0.2816238941809088
2012-01-02 00:00:00,0.982514177693762,0.4511350355953933,0.198124894885085,0.4610259271246131,0.2783508067793191
2012-01-02 01:00:00,0.879489603024575,0.4365960744100765,0.2017075126102757,0.4458264386992165,0.2845823401189856
2012-01-02 02:00:00,,0.4435533723855174,0.2526822165739365,0.4503127862317691,0.3319299812969254
2012-01-02 03:00:00,,0.4325313486907292,0.2889557519963534,0.4398164259669292,0.3650695513791706
2012-01-02 04:00:00,0.0217391304347826,0.4266705813744612,0.3170797265969937,0.4343143016345533,0.3890267776415916
2012-01-02 05:00:00,0.0274102079395085,0.4328149342060326,0.3404554976936301,0.4392577487270263,0.4073347841465494
2012-01-02 06:00:00,0.0318210459987397,0.4351592411325397,0.388987616200904,0.4412893023266727,0.4465014482175267
2012-01-02 07:00:00,0.0705734089477,0.5146199025205238,0.5241287928533318,0.5074163719951638,0.5560660815738205
2012-01-02 08:00:00,0.159735349716446,0.5688603587475347,0.8941462476437381,0.5681767542379219,0.9054485958046514
