TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 01:00:00,0.0,0.5168291203066191,0.3749177498711293,0.493744459888236,0.3927413724442825
2012-01-01 02:00:00,0.0548791196734229,0.5381653469939065,0.420296505812352,0.5109699935583021,0.4333135924525935
2012-01-01 03:00:00,0.110233998070724,0.5462526569980064,0.4702611803039387,0.516833573335274,0.4755526621316747
2012-01-01 04:00:00,0.165116055637106,0.5347163471392167,0.505070485871941,0.5063237659841616,0.504548519591339
2012-01-01 05:00:00,0.156940134185841,0.5233465407216878,0.5324112955150646,0.4970921784460227,0.527792829835378
2012-01-01 06:00:00,,0.5093840378616681,0.5532663060655303,0.4862577438408218,0.5463662975953903
2012-01-01 07:00:00,0.114744853861423,0.4735857979905782,0.5863067573355353,0.4608556612084039,0.5821211388848814
2012-01-01 08:00:00,0.0854243022705468,0.3961141253924783,0.6333888544526074,0.3826407821764774,0.6625878488155856
2012-01-01 09:00:00,0.153181090674978,0.3285137282405598,0.6613192821950634,0.2818237305786456,0.7205978807642632
2012-01-01 10:00:00,0.139272624528741,0.3107454324374341,0.6157003114726312,0.2400482608181432,0.6812895357810419
2012-01-01 11:00:00,0.0838267061741016,0.2879582471905874,0.5855424375771413,0.1949859401099957,0.6422376292087082
2012-01-01 12:00:00,0.147824450015415,0.2769214476555799,0.5441163066721846,0.1726069487812759,0.5694091205165891
2012-01-01 13:00:00,0.138708762688229,0.2837005163354877,0.517474303665307,0.1837051430304234,0.5198798731565563
2012-01-01 14:00:00,0.222065590133385,0.2877203851316431,0.5008339706396999,0.1901773989088112,0.4874587312086057
2012-01-01 15:00:00,0.241048768649564,0.29411887451724,0.4890852840678145,0.2052116986137805,0.4542133229399445
2012-01-01 16:00:00,0.245841549573121,0.3085571014951478,0.4482706089695733,0.2600534153513416,0.3598623047626039
2012-01-01 17:00:00,0.239075272726724,0.3500878169867912,0.3783681076375934,0.3378422211122768,0.2607305419251419
2012-01-01 18:00:00,0.253453619706413,0.3900962153011921,0.3290804020748697,0.3921158401551829,0.2171726461329234
2012-01-01 19:00:00,0.302039274946328,0.4159756073143124,0.3118504509499303,0.4271350051899701,0.2117508054455827
2012-01-01 20:00:00,0.516022917269729,0.4226357449647477,0.3213498536613991,0.435737627423313,0.2225212187028679
2012-01-01 21:00:00,0.735457174946228,0.4258468827604933,0.3114136968022765,0.4332014770007474,0.2400322987606309
2012-01-01 22:00:00,0.618926787176083,0.4307706273806366,0.2896633402491207,0.4320449924080574,0.2494106177873827
2012-01-01 23:00:00,0.815430868177201,0.4582199089827877,0.2598767073791362,0.4511777111958929,0.2603642013381592
2012-01-02 00:00:00,0.760454833812776,0.4815541769652062,0.2457913861173036,0.4718929878474096,0.2569022827911748
2012-01-02 01:00:00,0.439244421492916,0.5527179301129029,0.2140941668724812,0.5407715452897581,0.2291239511221871
2012-01-02 02:00:00,0.20580771876763,0.6009624168594345,0.2302057337535559,0.5860782187582727,0.2459207508560088
2012-01-02 03:00:00,0.190019729287579,0.6118963818015382,0.2455149749622222,0.5959194224215156,0.2605117275892642
2012-01-02 04:00:00,0.803495886379011,0.6047740580245105,0.2549477227324338,0.5935612472040968,0.2659901240578843
2012-01-02 05:00:00,0.755004215302918,0.5956479000349858,0.2772827346940855,0.598964625064481,0.2747230134781598
2012-01-02 06:00:00,0.376750293793242,0.5580760085506666,0.3316457201191923,0.5806934092066869,0.3021511568540562
2012-01-02 07:00:00,0.567803765754787,0.5408256096778659,0.3483644523739817,0.5746958454647484,0.3008493596733942
2012-01-02 08:00:00,0.274222340549345,0.5749125720969734,0.4842177047426671,0.6537968409466627,0.4722526551272492
2012-01-02 09:00:00,0.154684707868872,0.5585551862971334,0.5516130612250093,0.6429715169170955,0.5779513539904599
2012-01-02 10:00:00,0.0952917945117919,0.5208743907795257,0.5698497069140857,0.5937469302920826,0.6173668797382875
2012-01-02 11:00:00,0.0874917749914293,0.4987668720220856,0.6142161481505309,0.5503713609386197,0.6884594702155616
2012-01-02 12:00:00,,0.4500214267224294,0.6082529168015467,0.4755225081715778,0.6823301751566105
2012-01-02 13:00:00,0.0019529422469223,0.4390003385536957,0.6113321126253858,0.450046788499938,0.6708490472438258
2012-01-02 14:00:00,0.0594868901551234,0.4138217260575372,0.6101177818779565,0.4195019205262879,0.6495321184104825
2012-01-02 15:00:00,0.0238670004493282,0.3496336888376592,0.5987984845537021,0.3614016822955577,0.6170595109595199
2012-01-02 16:00:00,0.0,0.3464754718723105,0.5899729021572045,0.3559983044351734,0.6014379447915738
2012-01-02 17:00:00,0.0,0.3393531480952833,0.5849637878240579,0.3548099326720649,0.6026855004230417
2012-01-02 18:00:00,0.0,0.3100361823341851,0.5717362564681283,0.3316366832914474,0.6053614168499583
2012-01-02 19:00:00,0.0,0.308816457161361,0.5476231173405978,0.325082070285552,0.587190497869882
2012-01-02 20:00:00,0.0,0.3380462996958283,0.5357833925531593,0.3016674328905532,0.587190497869882
